locusId	sysName	desc	expName	expDesc	fit	absDiff	p
SMa1301	SMa1301	Permease	setAIT029	Lib Nod --	-1.18648882472719	2.60351024518983	0.0073932513731823
SMa1562	SMa1562	Pilus assembly protein	setAIT029	Lib Nod --	-1.09638697436513	2.11574569336031	0.00777491911887417
SMa1882	SMa1882	transcriptional activator	setAIT029	Lib Nod --	1.47309959079767	4.48441464115996	0.00429018069573851
SMa2041	SMa2041	oxidoreductase	setAIT029	Lib Nod --	1.77242504392636	4.18165228912375	0.00116439638725877
SMa2363	SMa2363	amidase	setAIT029	Lib Nod --	2.12627910520861	3.60265864633927	0.00184305611832591
SMc00559	SMc00559	hypothetical protein	setAIT029	Lib Nod --	3.02375770457992	3.32751496779476	0.00339740525075672
SMc00710	SMc00710	histidinol-phosphate aminotransferase	setAIT029	Lib Nod --	1.94720481613224	2.0188515078267	0.00300562835709347
SMc01028	SMc01028	phosphopyruvate hydratase	setAIT029	Lib Nod --	1.17936272283725	2.33665923389275	0.00585028016096808
SMc01103	SMc01103	ribokinase	setAIT029	Lib Nod --	1.86351852833049	3.91502841127596	0.00115331511178839
SMc01495	SMc01495	transcriptional regulator	setAIT029	Lib Nod --	1.90092209738023	3.3634892169669	0.0065411931944421
SMc01592	SMc01592	transcriptional regulator	setAIT029	Lib Nod --	-1.57123409260742	3.4444193238694	0.00086344630759356
SMc01798	SMc01798	hypothetical protein	setAIT029	Lib Nod --	-1.89090387838106	2.55226768666675	0.000211221096591612
SMc01853	SMc01853	hypothetical protein	setAIT029	Lib Nod --	1.24409893654297	3.83612298843228	0.00555577581904223
SMc01968	SMc01968	transcriptional regulator	setAIT029	Lib Nod --	1.03531772239846	5.40113503384381	0.00889067163611897
SMc02633	SMc02633	hypothetical protein	setAIT029	Lib Nod --	2.09792350931196	1.74650086689117	0.00305581046461013
SMc02732	SMc02732	hypothetical protein	setAIT029	Lib Nod --	-2.19269948258918	2.42246739803524	0.00353257244181356
SMc04227	SMc04227	chemoreceptor methyl-accepting chemotaxis transmembrane protein	setAIT029	Lib Nod --	2.03007507395996	1.94734353738481	0.00484177953458276
SMc04382	SMc04382	beta-(1,2)-glucan production associated transmembrane protein	setAIT029	Lib Nod --	-2.58099455459609	1.08891705862714	0.0055119369285692
SM_b20009	SM_b20009	transcriptional regulator	setAIT030	Lib Nod --	1.67764998052997	4.60577030525405	0.00590965593144012
SM_b20166	SM_b20166	hypothetical protein	setAIT030	Lib Nod --	1.22731423723583	5.32533817750951	0.00123294091394826
SM_b20300	SM_b20300	adenylate cyclase	setAIT030	Lib Nod --	2.47155755703132	1.65809597527724	0.00460195228178653
SM_b20435	SM_b20435	hypothetical protein	setAIT030	Lib Nod --	-1.91877972527643	2.65236238810324	0.00418698094191207
SM_b20696	SM_b20696	hypothetical protein	setAIT030	Lib Nod --	-1.03272793775746	3.37328917185126	0.00699745555323917
SM_b21213	SM_b21213	serinethreonine protein phosphatase	setAIT030	Lib Nod --	1.17627057170207	3.41413215090275	0.00725595174314151
SM_b21372	SM_b21372	LacI family transcriptional regulator	setAIT030	Lib Nod --	1.82075210142469	2.45259010437521	0.00133170146913304
SM_b21407	SM_b21407	hypothetical protein	setAIT030	Lib Nod --	-1.28378212577128	2.35888284758178	0.0044098721439988
SMa0591	SMa0591	transposase, fragment	setAIT030	Lib Nod --	1.44032044834473	3.98025992995442	0.00067290110312239
SMa0690	SMa0690	hypothetical protein	setAIT030	Lib Nod --	2.46157957588053	2.33661144527022	0.00654184313360595
SMa0892	SMa0892	DnaE3 DNA polymerase III alpha chain	setAIT030	Lib Nod --	1.45895008287309	1.92848034640803	0.0037485027910553
SMa1082	SMa1082	hypothetical protein	setAIT030	Lib Nod --	-1.25789349001416	2.97310378383638	0.00743701606270349
SMa1857	SMa1857	hydrolase	setAIT030	Lib Nod --	1.10401579173557	4.63979127024959	0.00139153647024827
SMa1882	SMa1882	transcriptional activator	setAIT030	Lib Nod --	1.87014228961646	4.48441464115996	0.00429018069573851
SMa1893	SMa1893	LysR family transcriptional regulator	setAIT030	Lib Nod --	1.21418791913162	4.01184994959955	0.000550959240570201
SMa2041	SMa2041	oxidoreductase	setAIT030	Lib Nod --	1.08007996102383	4.38165228912375	0.00066057276689493
SMa2363	SMa2363	amidase	setAIT030	Lib Nod --	2.44536357271668	3.60265864633927	0.00184305611832591
SMc00559	SMc00559	hypothetical protein	setAIT030	Lib Nod --	3.00563803247251	3.32751496779476	0.00339740525075672
SMc00710	SMc00710	histidinol-phosphate aminotransferase	setAIT030	Lib Nod --	1.98774041230037	1.95218484116003	0.00371667139042133
SMc01028	SMc01028	phosphopyruvate hydratase	setAIT030	Lib Nod --	1.18606500844474	2.27415923389275	0.00663896067101538
SMc01103	SMc01103	ribokinase	setAIT030	Lib Nod --	1.85638629332189	3.91502841127596	0.00115331511178839
SMc01495	SMc01495	transcriptional regulator	setAIT030	Lib Nod --	1.96639895662165	3.3634892169669	0.0065411931944421
SMc01592	SMc01592	transcriptional regulator	setAIT030	Lib Nod --	-1.62476399883188	3.4444193238694	0.00086344630759356
SMc01853	SMc01853	hypothetical protein	setAIT030	Lib Nod --	1.29022823922422	3.83612298843228	0.00555577581904223
SMc01968	SMc01968	transcriptional regulator	setAIT030	Lib Nod --	1.16466990862751	5.40113503384381	0.00889067163611897
SMc02427	SMc02427	hydantoin racemase	setAIT030	Lib Nod --	-1.03178393038527	2.49072989755755	0.00551844346571626
SMc02633	SMc02633	hypothetical protein	setAIT030	Lib Nod --	2.10325397644977	1.78098362551186	0.00372443068286443
SMc02732	SMc02732	hypothetical protein	setAIT030	Lib Nod --	-1.44701190618944	2.75580073136857	0.00584577747441687
SMc02888	SMc02888	transcriptional regulator	setAIT030	Lib Nod --	-1.5088484541768	2.62285852164229	0.00564971256536353
SMc04227	SMc04227	chemoreceptor methyl-accepting chemotaxis transmembrane protein	setAIT030	Lib Nod --	2.1727518571286	1.85643444647572	0.00512461259755609
SMc04382	SMc04382	beta-(1,2)-glucan production associated transmembrane protein	setAIT030	Lib Nod --	-2.90085170714242	1.1983427951191	0.00154213387666514
SM_b20009	SM_b20009	transcriptional regulator	setAIT031	Lib Bact +N	1.65669192847716	4.60577030525405	0.00590965593144012
SM_b20166	SM_b20166	hypothetical protein	setAIT031	Lib Bact +N	1.20348297434264	5.32533817750951	0.00123294091394826
SM_b20300	SM_b20300	adenylate cyclase	setAIT031	Lib Bact +N	2.42665581763324	1.69142930861057	0.0043228737937953
SM_b20365	SM_b20365	iron ABC transporter substrate-binding protein	setAIT031	Lib Bact +N	-1.35269679601059	2.96955366460151	0.00207393042123052
SM_b21213	SM_b21213	serinethreonine protein phosphatase	setAIT031	Lib Bact +N	1.23090527534715	3.41413215090275	0.00725595174314151
SM_b21372	SM_b21372	LacI family transcriptional regulator	setAIT031	Lib Bact +N	1.56889417320566	2.31653944644252	0.00257168553896919
SMa0591	SMa0591	transposase, fragment	setAIT031	Lib Bact +N	1.41362921269607	3.98025992995442	0.00067290110312239
SMa0690	SMa0690	hypothetical protein	setAIT031	Lib Bact +N	2.46547265732472	2.33661144527022	0.00662789891069412
SMa0892	SMa0892	DnaE3 DNA polymerase III alpha chain	setAIT031	Lib Bact +N	1.2632123062929	2.02223034640803	0.00271348804947244
SMa1857	SMa1857	hydrolase	setAIT031	Lib Bact +N	1.03417777487424	4.63979127024959	0.00139153647024827
SMa1882	SMa1882	transcriptional activator	setAIT031	Lib Bact +N	1.72857167474844	4.48441464115996	0.00429018069573851
SMa1893	SMa1893	LysR family transcriptional regulator	setAIT031	Lib Bact +N	1.1089840621661	4.01184994959955	0.000550959240570201
SMa2041	SMa2041	oxidoreductase	setAIT031	Lib Bact +N	2.06399920771273	4.18165228912375	0.00120150526712725
SMa2363	SMa2363	amidase	setAIT031	Lib Bact +N	2.27640919372804	3.60265864633927	0.00184305611832591
SMc00559	SMc00559	hypothetical protein	setAIT031	Lib Bact +N	3.04884016272772	3.32751496779476	0.00339740525075672
SMc00710	SMc00710	histidinol-phosphate aminotransferase	setAIT031	Lib Bact +N	2.01527226532538	2.0188515078267	0.0032991515313822
SMc01028	SMc01028	phosphopyruvate hydratase	setAIT031	Lib Bact +N	1.02760608953576	2.33665923389275	0.00462666792997976
SMc01103	SMc01103	ribokinase	setAIT031	Lib Bact +N	1.84835772484086	3.91502841127596	0.00115331511178839
SMc01495	SMc01495	transcriptional regulator	setAIT031	Lib Bact +N	1.88820491587335	3.3634892169669	0.0065411931944421
SMc01592	SMc01592	transcriptional regulator	setAIT031	Lib Bact +N	-1.5073607666974	3.4444193238694	0.00086344630759356
SMc01798	SMc01798	hypothetical protein	setAIT031	Lib Bact +N	-1.85054255594447	2.55226768666675	0.000211221096591612
SMc01853	SMc01853	hypothetical protein	setAIT031	Lib Bact +N	1.21000558869827	3.83612298843228	0.00555577581904223
SMc02227	SMc02227	fatty oxidation complex enoyl-COA hydratase/3-hydroxyacyl-COA dehydrogenase/3-hydroxybutyryl-COA epimerase	setAIT031	Lib Bact +N	1.25920679274444	4.1081416311577	0.00995521544691727
SMc02427	SMc02427	hydantoin racemase	setAIT031	Lib Bact +N	-1.01487425817718	2.49072989755755	0.00551844346571626
SMc02633	SMc02633	hypothetical protein	setAIT031	Lib Bact +N	1.99688836930406	1.78982535849152	0.00322876346912272
SMc02732	SMc02732	hypothetical protein	setAIT031	Lib Bact +N	-2.17199692393688	2.42246739803524	0.00353257244181356
SMc02888	SMc02888	transcriptional regulator	setAIT031	Lib Bact +N	-1.33886457410428	2.62285852164229	0.00564971256536353
SMc04227	SMc04227	chemoreceptor methyl-accepting chemotaxis transmembrane protein	setAIT031	Lib Bact +N	2.11359854357955	1.94734353738481	0.00484177953458276
SMc04382	SMc04382	beta-(1,2)-glucan production associated transmembrane protein	setAIT031	Lib Bact +N	-3.2304359373888	1.23855096613009	0.00285330617154741
SM_b20009	SM_b20009	transcriptional regulator	setAIT032	Lib Bact +N	1.77170855680703	4.60577030525405	0.00590965593144012
SM_b20166	SM_b20166	hypothetical protein	setAIT032	Lib Bact +N	1.32752415303693	5.32533817750951	0.00123294091394826
SM_b20300	SM_b20300	adenylate cyclase	setAIT032	Lib Bact +N	2.57748640601925	1.57193055858653	0.00579134133549463
SM_b20362	SM_b20362	inositol monophosphatase	setAIT032	Lib Bact +N	1.75017684541994	3.36771822584986	0.00206877346778597
SM_b20365	SM_b20365	iron ABC transporter substrate-binding protein	setAIT032	Lib Bact +N	-1.23629753132824	2.96955366460151	0.00207393042123052
SM_b20435	SM_b20435	hypothetical protein	setAIT032	Lib Bact +N	-1.18371676116332	2.59307131677769	0.00780912975769346
SM_b21191	SM_b21191	surface saccharide ABC transporter ATP-binding/membrane spanning protein	setAIT032	Lib Bact +N	1.11637658338361	4.18765437456302	0.00116504048577339
SM_b21213	SM_b21213	serinethreonine protein phosphatase	setAIT032	Lib Bact +N	1.35048972809227	3.41413215090275	0.00725595174314151
SM_b21312	SM_b21312	methyltransferase	setAIT032	Lib Bact +N	1.33512032889961	3.83195322836636	0.00768196809097373
SM_b21372	SM_b21372	LacI family transcriptional regulator	setAIT032	Lib Bact +N	1.89555620754412	2.33745852542784	0.00206405760973306
SMa0591	SMa0591	transposase, fragment	setAIT032	Lib Bact +N	1.44210737103	3.73025992995442	0.00103260480055338
SMa0690	SMa0690	hypothetical protein	setAIT032	Lib Bact +N	2.35394172693702	2.27411144527022	0.00767878816621129
SMa0892	SMa0892	DnaE3 DNA polymerase III alpha chain	setAIT032	Lib Bact +N	1.18153247301261	1.86067019011296	0.0043567721092315
SMa0937	SMa0937	hypothetical protein	setAIT032	Lib Bact +N	1.05970256220828	2.87908488049634	0.00422678493529673
SMa1301	SMa1301	Permease	setAIT032	Lib Bact +N	-1.07449739030377	2.60351024518983	0.0073932513731823
SMa1379	SMa1379	ABC transporter substrate-binding protein	setAIT032	Lib Bact +N	1.16198952540739	2.49879699157476	0.00233713893613305
SMa1857	SMa1857	hydrolase	setAIT032	Lib Bact +N	1.0970158107021	4.26479127024959	0.00472330941684912
SMa1882	SMa1882	transcriptional activator	setAIT032	Lib Bact +N	1.70445678445029	4.48441464115996	0.00429018069573851
SMa1893	SMa1893	LysR family transcriptional regulator	setAIT032	Lib Bact +N	1.14465908555369	3.67851661626622	0.00426057528167888
SMa2363	SMa2363	amidase	setAIT032	Lib Bact +N	2.34116829104449	3.60265864633927	0.00184305611832591
SMc00559	SMc00559	hypothetical protein	setAIT032	Lib Bact +N	3.05900994888101	3.32751496779476	0.00339740525075672
SMc00710	SMc00710	histidinol-phosphate aminotransferase	setAIT032	Lib Bact +N	2.00811704175158	1.96095265468783	0.00361368937172989
SMc01028	SMc01028	phosphopyruvate hydratase	setAIT032	Lib Bact +N	1.03267463325579	2.33665923389275	0.00462666792997976
SMc01103	SMc01103	ribokinase	setAIT032	Lib Bact +N	1.84074195094951	3.91502841127596	0.00115331511178839
SMc01495	SMc01495	transcriptional regulator	setAIT032	Lib Bact +N	1.93348288709879	3.3634892169669	0.0065411931944421
SMc01592	SMc01592	transcriptional regulator	setAIT032	Lib Bact +N	-1.56011453449362	3.4444193238694	0.00086344630759356
SMc01798	SMc01798	hypothetical protein	setAIT032	Lib Bact +N	-1.90211940426341	2.55226768666675	0.000211221096591612
SMc01853	SMc01853	hypothetical protein	setAIT032	Lib Bact +N	1.66960924336213	3.58612298843228	0.00672895150080947
SMc01968	SMc01968	transcriptional regulator	setAIT032	Lib Bact +N	1.15927515535983	5.40113503384381	0.00889067163611897
SMc02633	SMc02633	hypothetical protein	setAIT032	Lib Bact +N	2.04671228915769	1.78098362551186	0.00286612323389268
SMc02888	SMc02888	transcriptional regulator	setAIT032	Lib Bact +N	-1.11415203974747	2.70619185497562	0.00399718778061207
SMc04227	SMc04227	chemoreceptor methyl-accepting chemotaxis transmembrane protein	setAIT032	Lib Bact +N	2.15137486652178	1.94734353738481	0.00484177953458276
SMc04382	SMc04382	beta-(1,2)-glucan production associated transmembrane protein	setAIT032	Lib Bact +N	-2.61443099640302	1.1536826358708	0.00155150732427404
SM_b20009	SM_b20009	transcriptional regulator	setAIT033	Lib Bact +N	1.47222367699025	4.60577030525405	0.00590965593144012
SM_b20166	SM_b20166	hypothetical protein	setAIT033	Lib Bact +N	1.0250285193515	5.32533817750951	0.00123294091394826
SM_b20300	SM_b20300	adenylate cyclase	setAIT033	Lib Bact +N	2.27096333293084	1.69142930861057	0.0043228737937953
SM_b21313	SM_b21313	bifunctional glycosyltransferase	setAIT033	Lib Bact +N	2.19584345528689	3.41582681823075	0.000117156013764495
SM_b21372	SM_b21372	LacI family transcriptional regulator	setAIT033	Lib Bact +N	1.35625191464981	2.31653944644252	0.00257168553896919
SM_b21407	SM_b21407	hypothetical protein	setAIT033	Lib Bact +N	-1.05381111513883	2.15888284758178	0.00788794880607139
SMa0690	SMa0690	hypothetical protein	setAIT033	Lib Bact +N	2.18511484196942	2.33661144527022	0.00767698446415289
SMa0892	SMa0892	DnaE3 DNA polymerase III alpha chain	setAIT033	Lib Bact +N	1.30306279241549	1.95896354470703	0.00300983150240124
SMa1301	SMa1301	Permease	setAIT033	Lib Bact +N	-1.03337209933074	2.72851024518983	0.00249296166185993
SMa1882	SMa1882	transcriptional activator	setAIT033	Lib Bact +N	1.32157358836713	4.34155749830282	0.00449899026337175
SMa2041	SMa2041	oxidoreductase	setAIT033	Lib Bact +N	1.56665471057469	4.06465978897952	0.00106651882819565
SMa2363	SMa2363	amidase	setAIT033	Lib Bact +N	1.98028282123285	3.60265864633927	0.00184305611832591
SMc00559	SMc00559	hypothetical protein	setAIT033	Lib Bact +N	2.68275951093838	3.32751496779476	0.00339740525075672
SMc00640	SMc00640	phosphoserine aminotransferase	setAIT033	Lib Bact +N	-1.10915091155118	2.92991550905675	0.00899367499979473
SMc00710	SMc00710	histidinol-phosphate aminotransferase	setAIT033	Lib Bact +N	1.75633309566016	1.93268609113599	0.00416617155580542
SMc01028	SMc01028	phosphopyruvate hydratase	setAIT033	Lib Bact +N	1.10720416574517	2.21165923389275	0.00750727546003292
SMc01103	SMc01103	ribokinase	setAIT033	Lib Bact +N	1.70287986831975	3.91502841127596	0.00115331511178839
SMc01495	SMc01495	transcriptional regulator	setAIT033	Lib Bact +N	1.72590672766589	3.3634892169669	0.0065411931944421
SMc01592	SMc01592	transcriptional regulator	setAIT033	Lib Bact +N	-1.81810792824222	3.4444193238694	0.00086344630759356
SMc01798	SMc01798	hypothetical protein	setAIT033	Lib Bact +N	-1.31957294753055	2.32584447227801	5.22139959987366e-05
SMc02427	SMc02427	hydantoin racemase	setAIT033	Lib Bact +N	-1.31740493034399	2.49072989755755	0.00551844346571626
SMc02633	SMc02633	hypothetical protein	setAIT033	Lib Bact +N	2.61957550983258	1.8455938355943	0.00251551877393438
SMc03014	SMc03014	flagellar MS-ring protein	setAIT033	Lib Bact +N	3.37211033951087	4.21908426457703	0.00588692941621858
SMc04227	SMc04227	chemoreceptor methyl-accepting chemotaxis transmembrane protein	setAIT033	Lib Bact +N	1.81922211637497	1.94734353738481	0.00484177953458276
SMc04382	SMc04382	beta-(1,2)-glucan production associated transmembrane protein	setAIT033	Lib Bact +N	-2.257372388809	1.12816916673096	0.00268876348244857
SM_b20009	SM_b20009	transcriptional regulator	setAIT035	Lib Bact +N	1.742886919081	4.60577030525405	0.00590965593144012
SM_b20166	SM_b20166	hypothetical protein	setAIT035	Lib Bact +N	1.24257964756804	5.32533817750951	0.00123294091394826
SM_b20300	SM_b20300	adenylate cyclase	setAIT035	Lib Bact +N	2.44894255204315	1.69142930861057	0.0043228737937953
SM_b20362	SM_b20362	inositol monophosphatase	setAIT035	Lib Bact +N	1.73169537160438	3.17680913494077	0.00333791840039039
SM_b20435	SM_b20435	hypothetical protein	setAIT035	Lib Bact +N	-1.35662705208338	2.87878560249198	0.00612570476722648
SM_b21191	SM_b21191	surface saccharide ABC transporter ATP-binding/membrane spanning protein	setAIT035	Lib Bact +N	1.25707398013586	4.02098770789635	0.000482776058374062
SM_b21213	SM_b21213	serinethreonine protein phosphatase	setAIT035	Lib Bact +N	1.11593989231211	3.41413215090275	0.00725595174314151
SM_b21372	SM_b21372	LacI family transcriptional regulator	setAIT035	Lib Bact +N	1.86325327476538	2.21747929014744	0.00378887066412108
SM_b21407	SM_b21407	hypothetical protein	setAIT035	Lib Bact +N	-1.30559210603131	2.29638284758178	0.00623253896939662
SMa0591	SMa0591	transposase, fragment	setAIT035	Lib Bact +N	1.35048658065239	3.98025992995442	0.00067290110312239
SMa0690	SMa0690	hypothetical protein	setAIT035	Lib Bact +N	2.67705855339785	2.21161144527022	0.00762991439925179
SMa0892	SMa0892	DnaE3 DNA polymerase III alpha chain	setAIT035	Lib Bact +N	1.09494089525427	2.02223034640803	0.00271348804947244
SMa1882	SMa1882	transcriptional activator	setAIT035	Lib Bact +N	1.43422827265455	4.48441464115996	0.00429018069573851
SMa1893	SMa1893	LysR family transcriptional regulator	setAIT035	Lib Bact +N	1.68834900391728	4.09518328293289	0.000390862380635781
SMa2041	SMa2041	oxidoreductase	setAIT035	Lib Bact +N	1.31325427862249	4.38165228912375	0.00066057276689493
SMa2363	SMa2363	amidase	setAIT035	Lib Bact +N	2.18303235873919	3.60265864633927	0.00184305611832591
SMc00559	SMc00559	hypothetical protein	setAIT035	Lib Bact +N	2.75203451889321	3.32751496779476	0.00339740525075672
SMc00710	SMc00710	histidinol-phosphate aminotransferase	setAIT035	Lib Bact +N	1.79665855853255	2.07168359118407	0.00291148257872225
SMc01028	SMc01028	phosphopyruvate hydratase	setAIT035	Lib Bact +N	1.20304810187963	2.25403872796229	0.00475554125587211
SMc01103	SMc01103	ribokinase	setAIT035	Lib Bact +N	1.7501850914022	3.91502841127596	0.00115331511178839
SMc01495	SMc01495	transcriptional regulator	setAIT035	Lib Bact +N	1.86945922054257	3.3634892169669	0.0065411931944421
SMc01592	SMc01592	transcriptional regulator	setAIT035	Lib Bact +N	-1.5314669179683	3.4444193238694	0.00086344630759356
SMc01798	SMc01798	hypothetical protein	setAIT035	Lib Bact +N	-1.79448613275287	2.55226768666675	0.000211221096591612
SMc01853	SMc01853	hypothetical protein	setAIT035	Lib Bact +N	1.12315565511126	3.83612298843228	0.00555577581904223
SMc02227	SMc02227	fatty oxidation complex enoyl-COA hydratase/3-hydroxyacyl-COA dehydrogenase/3-hydroxybutyryl-COA epimerase	setAIT035	Lib Bact +N	1.09498366412018	4.1081416311577	0.00838536941285864
SMc02427	SMc02427	hydantoin racemase	setAIT035	Lib Bact +N	-1.04411106169716	2.49072989755755	0.00551844346571626
SMc02633	SMc02633	hypothetical protein	setAIT035	Lib Bact +N	1.78504011071029	1.78982535849152	0.00322876346912272
SMc02732	SMc02732	hypothetical protein	setAIT035	Lib Bact +N	-2.06247913168945	2.42246739803524	0.00353257244181356
SMc02888	SMc02888	transcriptional regulator	setAIT035	Lib Bact +N	-1.3886161451188	2.62285852164229	0.00564971256536353
SMc04015	SMc04015	hypothetical protein	setAIT035	Lib Bact +N	-1.12557730506659	4.10273603271885	0.00347396586976277
SMc04227	SMc04227	chemoreceptor methyl-accepting chemotaxis transmembrane protein	setAIT035	Lib Bact +N	2.37748810319715	2.01401020405147	0.00328168314301903
SMc04382	SMc04382	beta-(1,2)-glucan production associated transmembrane protein	setAIT035	Lib Bact +N	-2.60023355324943	1.21508550257975	0.00256459863124991
SM_b20166	SM_b20166	hypothetical protein	setAIT037	Lib Bact --	1.65932363451795	4.95605782026363	0.00196455566702438
SM_b20300	SM_b20300	adenylate cyclase	setAIT037	Lib Bact --	2.45702211113063	1.65809597527724	0.00460195228178653
SM_b20365	SM_b20365	iron ABC transporter substrate-binding protein	setAIT037	Lib Bact --	-1.09975038765478	2.84455366460151	0.00233447889357028
SM_b20435	SM_b20435	hypothetical protein	setAIT037	Lib Bact --	-1.85706339724109	2.65236238810324	0.00418698094191207
SM_b21074	SM_b21074	glycosyltransferase	setAIT037	Lib Bact --	1.14817744843326	2.44218301248988	0.00826153659389175
SM_b21191	SM_b21191	surface saccharide ABC transporter ATP-binding/membrane spanning protein	setAIT037	Lib Bact --	1.12543598073228	3.68765437456302	0.000598066956232939
SM_b21213	SM_b21213	serinethreonine protein phosphatase	setAIT037	Lib Bact --	1.52888296931683	3.21413215090275	0.00930400022688741
SM_b21372	SM_b21372	LacI family transcriptional regulator	setAIT037	Lib Bact --	2.2634468748519	2.43285326226995	0.000625129248754804
SMa0591	SMa0591	transposase, fragment	setAIT037	Lib Bact --	1.45494686533167	3.73025992995442	0.00251410497668619
SMa0690	SMa0690	hypothetical protein	setAIT037	Lib Bact --	1.99164405917261	2.33661144527022	0.00638811899511523
SMa1082	SMa1082	hypothetical protein	setAIT037	Lib Bact --	-1.05251513212639	2.89156883060228	0.00815088640849911
SMa1120	SMa1120	ABC transporter ATP-binding protein	setAIT037	Lib Bact --	-1.35035592498865	1.77621262512387	9.96046304190656e-05
SMa1301	SMa1301	Permease	setAIT037	Lib Bact --	-1.20203390824731	2.72851024518983	0.00249296166185993
SMa1882	SMa1882	transcriptional activator	setAIT037	Lib Bact --	1.4111244637991	4.34155749830282	0.00449899026337175
SMa1893	SMa1893	LysR family transcriptional regulator	setAIT037	Lib Bact --	1.40094662669209	3.76184994959955	0.00352114892534502
SMa2363	SMa2363	amidase	setAIT037	Lib Bact --	2.02406110935605	3.60265864633927	0.00184305611832591
SMc00491	SMc00491	hypothetical protein	setAIT037	Lib Bact --	1.52661080761735	3.12316665833143	0.00889258331207635
SMc00559	SMc00559	hypothetical protein	setAIT037	Lib Bact --	2.99012115766318	3.32751496779476	0.00339740525075672
SMc00710	SMc00710	histidinol-phosphate aminotransferase	setAIT037	Lib Bact --	2.039040173883	1.97168359118407	0.00365232719834392
SMc01103	SMc01103	ribokinase	setAIT037	Lib Bact --	1.89251932411617	3.91502841127596	0.00115331511178839
SMc01495	SMc01495	transcriptional regulator	setAIT037	Lib Bact --	1.97436501809876	3.3634892169669	0.0065411931944421
SMc01798	SMc01798	hypothetical protein	setAIT037	Lib Bact --	-1.46671838485082	2.4094105438096	0.000842291846863932
SMc01853	SMc01853	hypothetical protein	setAIT037	Lib Bact --	1.29743874494611	3.83612298843228	0.00555577581904223
SMc01944	SMc01944	haloperoxidase	setAIT037	Lib Bact --	3.46459944030921	1.57615102557753	0.00721389889875074
SMc02427	SMc02427	hydantoin racemase	setAIT037	Lib Bact --	-1.00031338204753	2.49072989755755	0.00551844346571626
SMc02633	SMc02633	hypothetical protein	setAIT037	Lib Bact --	1.9785975795051	1.70615862546212	0.00338786558828348
SMc03014	SMc03014	flagellar MS-ring protein	setAIT037	Lib Bact --	3.6276562748515	4.21908426457703	0.00588692941621858
SMc04227	SMc04227	chemoreceptor methyl-accepting chemotaxis transmembrane protein	setAIT037	Lib Bact --	2.06328031761883	1.94734353738481	0.00484177953458276
SMc04382	SMc04382	beta-(1,2)-glucan production associated transmembrane protein	setAIT037	Lib Bact --	-2.1156627991606	1.07723134991644	0.00253542383069558
SM_b20454	SM_b20454	hypothetical protein	setAIT039	Lib Bact --	1.25500530050336	3.15135947134772	0.0090948725244962
SM_b21213	SM_b21213	serinethreonine protein phosphatase	setAIT039	Lib Bact --	1.48846793974734	3.08014715061429	0.00828102183415607
SMa1442	SMa1442	GntR family transcriptional regulator	setAIT039	Lib Bact --	-1.14504275102838	2.51851078983367	0.00606073471896321
SMa2363	SMa2363	amidase	setAIT039	Lib Bact --	-1.20363068946566	3.40265864633927	0.0021289698372009
SMc01495	SMc01495	transcriptional regulator	setAIT039	Lib Bact --	1.13741592879998	2.16850171672652	0.00546686920827913
SMc03141	SMc03141	hypothetical protein	setAIT039	Lib Bact --	-1.13138696591131	3.26719803778685	0.00992682185567593
SM_b20009	SM_b20009	transcriptional regulator	setAIT040	Lib Bact --	1.53998299582384	4.27243697192072	0.00778380193888637
SM_b20166	SM_b20166	hypothetical protein	setAIT040	Lib Bact --	1.22527805240973	5.32533817750951	0.00123294091394826
SM_b20300	SM_b20300	adenylate cyclase	setAIT040	Lib Bact --	2.35507803291884	1.5385972252532	0.00579704786771071
SM_b20365	SM_b20365	iron ABC transporter substrate-binding protein	setAIT040	Lib Bact --	-1.39159765730276	2.96955366460151	0.00207393042123052
SM_b20435	SM_b20435	hypothetical protein	setAIT040	Lib Bact --	-2.10646764798547	2.59307131677769	0.00365080662427651
SM_b21008	SM_b21008	ArsR family transcriptional regulator	setAIT040	Lib Bact --	3.41343696002079	3.33373477939861	0.00973986081119479
SM_b21213	SM_b21213	serinethreonine protein phosphatase	setAIT040	Lib Bact --	1.19384557689534	3.41413215090275	0.00725595174314151
SM_b21372	SM_b21372	LacI family transcriptional regulator	setAIT040	Lib Bact --	1.66972260633231	2.24417102538988	0.00235757110365176
SM_b21407	SM_b21407	hypothetical protein	setAIT040	Lib Bact --	-1.32672596387042	2.19638284758178	0.00768513460579913
SMa0172	SMa0172	hypothetical protein	setAIT040	Lib Bact --	1.00706331555303	3.72295699499778	0.00656801806891
SMa0591	SMa0591	transposase, fragment	setAIT040	Lib Bact --	1.21199544191235	3.73025992995442	0.00103260480055338
SMa0690	SMa0690	hypothetical protein	setAIT040	Lib Bact --	2.23105406846539	2.27411144527022	0.00734337488120239
SMa0892	SMa0892	DnaE3 DNA polymerase III alpha chain	setAIT040	Lib Bact --	1.27871794120502	1.8477002682605	0.00570679092632541
SMa1882	SMa1882	transcriptional activator	setAIT040	Lib Bact --	1.62145951533888	4.48441464115996	0.00429018069573851
SMa1893	SMa1893	LysR family transcriptional regulator	setAIT040	Lib Bact --	1.22883672601641	3.23352911602584	0.00641749920315238
SMa2363	SMa2363	amidase	setAIT040	Lib Bact --	2.22592535655367	3.60265864633927	0.00184305611832591
