SM_b21208 TetR family transcriptional regulator	2	0	0	0	1	2	1	0	0	0	0	2	0	0	1	0	359	202	176	239	316
SM_b21209 two-component sensor histidine kinase	2	3	0	3	3	3	1	1	1	0	1	1	0	0	20	1	1653	1046	837	1296	1764
SM_b21210 two-component response regulator protein	1	0	0	0	2	0	16	0	0	0	0	0	0	0	3	0	374	228	209	265	318
SM_b21211 hypothetical protein	17	5	0	4	17	6	8	2	5	4	8	4	2	10	95	11	10965	7181	6910	8590	10142
SM_b21212 hypothetical protein	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	1	209	122	141	153	189
SM_b21213 serinethreonine protein phosphatase	1	1	0	0	1	0	0	0	0	0	0	0	0	1	6	0	375	298	224	299	366
SM_b21214 2-deoxyglucose-6-phosphate phosphatase	2	0	0	0	2	2	0	2	0	0	1	2	0	0	14	2	1111	750	725	915	1174
SM_b21215 dipeptide uptake ABC transporter substrate-binding protein precursor	1	3	0	0	0	3	1	0	0	0	3	0	0	3	24	3	2418	1329	2060	2114	2380
SM_b21216 sugar ABC transporter ATP-binding protein	1	0	0	2	2	3	1	0	0	1	0	0	0	0	10	1	1127	684	745	867	1118
SM_b21217 sugar kinase	0	0	0	1	2	1	1	0	0	0	2	0	0	2	18	2	1916	1130	1435	1470	2207
SM_b21218 sugar-processing protein	20	7	1	3	22	13467	7	3	5	0	6	4	1	48005	2	20	165	79	67	138	241
SM_b21219 sugar ABC transporter permease	10	2	0	2	3	4	6	2	2	1	3	3	3	1	32	6	4510	2515	4405	4367	5052
SM_b21220 sugar ABC transporter permease	2	1	0	0	4	3	1	1	0	0	2	0	0	2	22	8	2216	1317	1727	1932	2648
SM_b21221 sugar uptake ABC transporter substrate-binding protein precursor	5	6	0	3	16	21	7	3	5	0	3	3	2	40	81	12	9980	5891	7531	8274	10291
SM_b21222 transcriptional regulator	3	2	0	0	2	1	0	0	0	0	2	1	0	3	9	2	2014	1405	1866	1728	2123
SM_b21224 bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase	0	1	0	0	1	1	0	0	0	0	1	0	0	0	11	3	1133	756	553	776	1134
SM_b21225 inositol monophosphatase	1	1	0	1	2	0	2	1	1	0	1	1	1	3	7	1	1451	998	810	1099	1590
SM_b21226 hypothetical protein	2	2	0	0	3	2	3	0	0	0	2	2	0	1	16	5	1646	1099	1061	1172	1465
SM_b21227 carbamoyl phosphate synthase-like protein	1	3	0	2	3	3	3	0	20	1	1	12	0	3	39	8	4392	3299	3036	3678	4669
SM_b21228 nucleotide sugar epimerase dehydratase	6	3	1	4	5	5	3	1	1	0	5	1	0	9	47	6	5134	3519	3828	4160	4808
SM_b21229 calcium-binding exported protein	6	8	1	4	8	7	7	2	1	2	3	7	3	8	82	17	9987	6775	7438	7858	9761
SM_b21230 glycosyltransferase	7	6	1	2	9	6	9	2	1	0	4	2	0	11	36	6	5431	3836	3928	4237	5148
SM_b21231 glycosyltransferase	6	7	0	1	5	4	1	0	0	2	0	1	1	2	34	2	3474	2552	2110	2838	3644
SM_b21232 nucleotide sugar epimerase dehydratase	9	5	0	3	19	4	2	3	1	0	7	3	2	5	59	14	7791	5840	5671	6152	7443
"SM_b21235 formyltransferase, methionyl-tRNA(fMet) N-formyltransferase"	2	1	0	0	2	2	0	0	0	2	1	0	0	4	26	2	3484	2448	1948	2666	3501
SM_b21236 ATPGTP-binding protein	10	3	0	2	10	6	9	4	5	0	14	8	0	10	95	13	9712	7178	7419	7931	10044
SM_b21237 sulfotransferase domain-containing protein	5	2	1	2537	3	2	2	1	3	0	5	1	0	4	22	6	3746	2540	1999	2602	3821
SM_b21238 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	134	68	124	124	118
SM_b21239 pectate lysase	10	13	1	7	14	13	4	1	5	1	8	7	3	15	72	13	9162	6842	6729	7426	9351
SM_b21240 MPA1 family protein	3	6	0	4	18	9	11	4	61	0	11	13	2	15	78	78	9283	6938	7086	7639	9065
SM_b21241 hypothetical protein	10	6	4	8	19	19	27602	7	4	2	7	20	1	17	95	15	9222	7100	7857	7523	9115
SM_b21242 glycosyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	18	20	18	38
SM_b21243 sulfotransferase	5	0	0	0	4	2	3	1	0	0	1	2	1	1	11	3	2089	1582	1391	1650	2015
"SM_b21244 membrane protein, polysaccharide transporter"	5	1	0	1	4	3	0	1	1	1	3	2	7	5	22	10	3305	2391	2833	2544	3056
SM_b21245 OMA family outer membrane protein	6	4	0	3	7	0	3	1	2	0	1	2	0	4	39	7	4330	2969	3300	3435	4278
SM_b21246 UDP-phosphate galactose phosphotransferase	3	3	0	0	4	4	0	0	1	0	2	0	1540	1	19	3	1775	1303	1167	1506	1987
SM_b21247 hypothetical protein	2	0	11	1	3	2	2	0	0	0	0	48	0	1	23	1	2851	2132	1999	2359	2780
SM_b21248 aminotransferase	2	3	1	1	4	10	1	0	0	0	3	1	3	0	24	4	3139	2411	2532	2717	3166
SM_b21249 sulfotransferase	12	10	0	1	7	9	1504	3	4	0	5	3	2	7	62	13	6775	5002	5515	5188	6480
SM_b21250 glycosyltransferase	3	4	0	3	8	2	7	3	3	0	2	2	1	3	58	7	7001	5333	4860	5642	7291
SM_b21251 hypothetical protein	5	2	0	0	4	3	2	1	0	0	0	1	1	2	31	6	2869	2154	2183	2340	2856
SM_b21252 glycosyltransferase	4597	10	0	8	23	22	17	8	8	70	7	9	3	14	120	17	14004	10233	12867	12266	13810
SM_b21253 hypothetical protein	5	4	0	2	3	2	0	0	1	0	1	1	0	4	30	4	2693	1922	2249	2080	2672
SM_b21255 hypothetical protein	2	0	0	0	1	2	1	0	1	1	1	1	0	0	22	4	2317	1755	2110	1940	2148
SM_b21256 nucleotide sugar oxidase	13	6	0	2	5	5	3	21	5	1	9	2	1	10	63	7	7689	5363	5684	5927	7412
SM_b21257 adenylate cyclase	8	7	0	2	12	10	10	5	4	0	5	12	2	12	90	15	11019	7564	7693	9001	11093
SM_b21258 adenylate cyclase	0	0	0	1	0	0	2	0	0	0	0	0	1	0	4	1	501	368	350	367	542
SM_b21259 hypothetical protein	5	0	0	0	3	1	2	0	10	0	0	1	0	3	22	2	1903	1309	1099	1485	1994
SM_b21260 mureinpeptideoligopeptide ABC transporter ATP-binding protein	1	3	0	1	3	2	2	0	3	0	0	2	0	2	29	2	3036	2167	2011	2363	3034
SM_b21261 mureinpeptideoligopeptide ABC transporter substrate-binding protein precursor	12	9	0	3	9	8	5	0	5	2	6	4	1	8	99	7	8872	6172	6015	6973	8972
SM_b21262 mureinpeptideoligopeptide ABC transporter permease	16	10	0	3	6	7	3	6	5	0	5	11	4	9	65	11	8962	5876	5866	6825	8628
SM_b21263 mureinpeptideoligopeptide ABC transporter permease	2	0	0	1	1	2	0	0	1	0	2	4	0	3	21	3	2591	1748	2005	2222	2687
SM_b21264 hypothetical protein	3	5	0	3	8	6	5	1	5	0	5	8	2	5	64	13	6915	4877	5153	5894	7380
SM_b21265 glycosyltransferase	9	3673	168	5	12	9	9	4	5	5	6104	3032	2	7	63	17	5489	3467	4332	4555	5409
SM_b21266 hypothetical protein	5	2	0	1	4	2	1	1	0	1	2	1	1	2	26	8	2304	1433	2102	1916	2207
SM_b21267 hypothetical protein	0	1	0	0	1	4	2	0	0	0	0	1	0	0	10	1	871	590	587	696	904
SM_b21268 hypothetical protein	3	1	18	1	3	2	1	0	0	0	1	260	0	1	19	3	2349	1461	1240	1692	2320
SM_b21269 ABC transporter ATPase	1	1	0	1	8	3	57	1	3	2	2	1	26	5	29	20	3885	2456	2020	2769	3970
SM_b21270 transcriptional regulator	0	0	0	0	2	1	1	1	0	0	0	2	0	0	7	1	788	542	277	488	874
SM_b21271 nucleotide-binding protein	0	3	0	1	2	2	2	1	0	0	0	1	0	0	9	1	1139	716	525	796	1366
SM_b21272 LacI family transcriptional regulator	0	1	0	0	1	1	0	0	0	0	0	1	0	0	7	1	874	681	424	645	811
SM_b21273 spermidineputrescine ABC transporter substrate-binding protein precursor	1	0	45	2	0	2	1	0	0	0	2	498	1	2	7	3	1695	1273	1119	1460	1570
SM_b21274 spermidine/putrescine ABC transporter permease	3	0	0	0	3	0	2	0	1	0	0	0	0	2	13	1	1448	892	678	1043	1389
SM_b21275 spermidineputrescine ABC transporter permease	2	0	0	0	3	0	0	1	0	0	2	2	1	2	9	0	1051	687	521	808	1102
SM_b21277 inosine-uridine preferring nucleoside hydrolase	5	7	1	2	6	7	17	33135	2	0	5	3	0	8	722	9	1193	767	702	818	1049
SM_b21278 adenine deaminase	2	1	0	0	2	0	1	0	0	0	0	0	1	0	14	2	1139	619	1156	1132	1341
SM_b21279 amidohydrolase	3	0	0	0	2	0	2	0	0	0	0	0	0	0	7	1	1041	707	832	923	1039
SM_b21280 phosphoribosyltransferase	0	0	0	0	1	0	3	0	0	0	0	1	0	1	9	1	561	374	208	347	612
SM_b21281 xanthine uracil permease	2	0	1	3	2	2	2	0	1	0	1	2	0	0	18	4	1919	1195	894	1385	2103
SM_b21283 allantoicase	7954	0	0	1	1	1	2	3	0	63	5	2	0	0	20	3	1844	1162	984	1413	1762
SM_b21284 uricase	3	1	0	4	1	2	0	2	0	1	2	1	0	4	15	2	2050	1242	997	1459	1990
SM_b21285 transthyretin-like protein	1	0	0	1	3	0	1	0	0	0	1	4	0	1	5	2	843	594	412	667	765
SM_b21286 xanthine dehydrogenase	2	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	760	600	373	615	757
SM_b21287 xanthine dehydrogenase	863	611501	25	354	1057	753	819	324	384	654	1174101	362	37	672	193	900	12548	8595	8867	10103	11118
SM_b21288 xanthine dehydrogenase	7	6	0	1	8	2	1	3	0	0	4	3	0	2	25	7	4241	2826	2588	3338	3940
"SM_b21289 protein, may interact with ubiquitin"	5	6	0	1	8	4	1	3	4	0	3	3	1	8	38	4	4231	3150	3337	3544	4040
SM_b21290 NADPH quinone oxidoreductase	6	2	0	59	3	3	4	2	2	0	4	1	1	1	17	3	3381	2205	2091	2406	3031
SM_b21291 LysR family transcriptional regulator	4	0	0	1	2	0	1	1	2	1	0	2	0	5	34	7	3344	2351	2095	2522	2901
SM_b21292 membrane protein	5	0	0	2	7	2	2	2	0	0	5	7	0	1	59	3	5705	4101	4049	4668	5160
SM_b21293 guanine deaminase	2	0	0	2	4	5	2	0	1	0	2	0	1	4	27	7	3453	2574	2333	2786	3370
SM_b21294 Hsp20 family heat-shock protein	0	1	0	0	0	0	38	1	1	0	0	0	0	1	3	0	748	463	529	651	585
SM_b21295 Hsp20 family heat-shock protein	1	0	0	2	2	0	0	0	0	0	1	2	0	2	9	2	1044	769	550	840	937
SM_b21296 hypothetical protein	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	159	116	87	125	136
SM_b21297 bifunctional penicillin-binding protein	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	397	221	329	300	347
SM_b21298 hypothetical protein	8	4	0	2	14	11	755	3	57	5	5	9	0	10	76	202	9458	6248	5126	7029	9078
SM_b21299 DeoR family transcriptional regulator	5	2	0	3	2	1	2	0	3	0	4	1	0	2	20	738	3587	2314	2062	2652	3482
SM_b21300 deoxyribose-phosphate aldolase	1	2	0	0	2	0	2	0	0	1	1	3	2267	2	8	0	1692	1189	1086	1295	1668
SM_b21301 ly membrane-anchored aldehyde dehydrogenase	1987	249	0	3	7	6	2	1	2	10	150	1	2	3	32	6	4215	2654	2165	3193	4283
SM_b21302 hypothetical protein	0	0	0	0	2	0	0	2	1	0	0	0	0	1	6	1	756	522	381	567	842
SM_b21303 hypothetical protein	0	1	0	2	5	4	3	0	0	0	1	2	0	0	28	3	3051	2201	2413	2520	2920
"SM_b21304 NG,NG-dimethylarginine dimethylaminohydrolase (dimethylargininase) protein"	0	0	1	0	2	0	2	0	0	0	0	1	0	3	11	2	1186	731	777	968	1239
SM_b21307 hypothetical protein	2	2	0	1	1	1	1	0	0	0	1	3	1	4	13	5	1518	854	1239	1327	1658
"SM_b21308 glycosyltransferase, forming alpha glycosyl linkages protein"	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	319	158	177	241	325
SM_b21309 hypothetical protein	0	2	0	0	1	2	1	18	0	0	1	1	0	5	21	6	1535	867	1412	1308	1799
SM_b21310 hypothetical protein	0	0	0	0	3	1	0	0	0	0	0	1	0	2	4	1	803	374	507	643	890
SM_b21311 glycosyltransferase	7	5	1	1	8	5	3	2	3	0	1	8	2	5	47	9	5321	2945	6454	5625	6045
SM_b21312 methyltransferase	4	1	0	1	1	2	0	0	0	0	1	0	0	2	10	0	1111	543	597	914	1183
SM_b21313 bifunctional glycosyltransferase	6	2	21	2	7	643	3	3	4	0	3	124	0	1419	47	7	5197	2936	4410	4576	5275
SM_b21314 secreted calcium-binding protein	3	1	0	1	7	8	4	3880	5	0	4	3	1	2	68	5	3765	2444	3415	3536	3909
SM_b21315 HlyD family protein secretion protein	3	1	0	1	6	3	5	1	1	0	1	2	1	5	42	2	4523	2673	3176	3674	4940
SM_b21316 ABC transporter ATP-binding protein/permease	9	5	0	0	4	4	5	0	1	3	3	1	0	2	31	5	3072	1732	2314	2617	3175
"SM_b21317 transcriptional activator of exopolysaccharide II synthesis, MarR family protein"	2	4	0	0	2	1	1	0	1	0	0	2	0	1	15	2	1863	1035	1011	1414	2036
"SM_b21318 glycosyltransferase, forming alpha-glycosyl linkages protein"	6	2	0	2	3	4	2	2	2	0	5	0	0	7	44	3	4804	2874	2846	3580	5140
SM_b21319 hypothetical protein	1	0	0	0	0	0	0	0	0	0	1	0	0	2	8	0	783	502	469	620	820
SM_b21320 bifunctional glycosyltransferase	22	10	0	2	15	8	5	2	24	0	10	5	3	7	88	20	10642	7487	8309	8984	10888
SM_b21321 hypothetical protein	0	1	0	0	1	1	0	1	0	0	0	0	0	0	9	0	617	414	489	566	642
SM_b21322 hypothetical protein	7	1	0	0	2	3	2	3	2	0	1	1	0	4	47	5	3970	2877	3748	3691	3825
SM_b21323 hypothetical protein	8	4	0	1	5	8	4	2	1	0	2	1	0	1	47	7	6237	3890	3589	4707	6273
SM_b21324 glucose-1-phosphate thymidylyltransferase	1	0	0	0	3	1	2	0	1	1	0	3	3	1	9	1	1785	1117	908	1354	1926
"SM_b21325 dTDP-4-dehydrorhamnose 3,5-epimerase"	3	1	0	0	0	0	0	0	0	0	2	1	0	0	17	1	1650	967	931	1391	1859
"SM_b21326 dTDP-D-glucose 4,6-dehydratase"	5	3	0	2	10	2	2	1	3	2	3	1	3	6	36	7	4435	3026	3845	3939	4763
SM_b21327 dTDP-4-dehydrorhamnose reductase	4	0	0	0	5	8	214	3	1	1	4	1	0	2	31	2	4140	2644	3122	3398	4511
SM_b21328 Sir2-like transcriptional silencer protein	0	1	0	0	4	2	4	1	515	0	2	0	0	4	12	495	1324	778	814	1075	1560
SM_b21329 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	41	15	8	42	55
SM_b21330 hypothetical protein	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	387	223	146	306	460
SM_b21331 hypothetical protein	1	0	0	0	0	0	1	0	1	0	0	0	0	0	4	1	612	402	377	450	717
SM_b21332 hypothetical protein	2	0	0	0	0	2	0	0	0	0	2	0	0	0	4	0	890	499	608	808	963
SM_b21333 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	33	29	44
SM_b21334 hypothetical protein	4	1	0	1	1	1	0	0	1	0	2	0	0	3	14	3	1448	945	1501	1378	1568
SM_b21335 hypothetical protein	1	0	0	0	2	2	1	1	0	0	0	0	2	2	4	2	1601	1003	1150	1221	1836
SM_b21336 AraC family transcriptional regulator	1	0	0	1	1	0	3	0	0	0	2	2	0	0	11	2	1398	765	788	1050	1528
SM_b21337 iron-sulfur-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	62	32	113	67	72
SM_b21338 molybdopterin-binding protein	1	2	0	0	1	1	0	0	1	0	1	2	0	2	14	2	1395	842	1226	1124	1346
SM_b21339 N-terminal part of the catalytic subunit of an oxidoreductase like aldehyde oxidase or xanthine dehydrogenase	3	0	0	1	3	1	1	1	17	0	3	1	0	0	18	3	2499	1613	1612	2018	2670
SM_b21340 hypothetical protein	0	1	0	0	3	0	1	0	0	0	1	4	0	2	18	2	1555	918	987	1226	1639
SM_b21341 hypothetical protein	1	0	0	0	1	2	1	0	0	0	0	0	0	0	2	4	595	387	421	562	607
SM_b21342 sugar uptake ABC transporter permease	1	0	0	0	2	1	0	0	0	0	1	1	1	1	13	3	1785	1090	976	1376	1907
SM_b21343 sugar uptake ABC transporter permease	1	0	0	0	2	1	1	0	0	1	0	1	0	2	4	2	617	457	547	487	648
SM_b21344 sugar uptake ABC transporter ATP-binding protein	0	0	0	2	3	4	0	0	3	0	3	0	3	3	13	6	2451	1576	2222	2284	2530
SM_b21345 sugar uptake ABC transporter substrate-binding protein precursor	5	6	0	1	5	7	3	1	2	0	3	4	2	7	42	0	4284	2808	3748	3639	4117
SM_b21346 LacI family transcriptional regulator	2	3	0	0	4	0	3	2	1	1	3	2	1	1	21	4	3333	2451	2319	2593	3353
SM_b21347 pectin degradation protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	117	104	79	81	134
SM_b21348 2-deoxy-D-gluconate 3-dehydrogenase	2	0	0	0	8	0	2	1	0	0	0	3	0	2	18	1	1777	1144	1251	1325	1563
SM_b21349 5-keto-4-deoxyuronate isomerase	8	3	0	1	4	3	0	0	1	0	1	0	1	3	36	2	2805	2050	1823	2135	2918
SM_b21350 GntR family transcriptional regulator	0	2	0	0	4	1	2	3	0	1	2	0	0	0	14	4	1764	1096	1311	1277	1573
SM_b21351 C4-dicarboxylate large membrane transport protein	15	10	0	9	18	18	12	6	3	1	8	7	0	24	102	19	12945	9907	12083	11167	12175
SM_b21352 C4-dicarboxylate small membrane transport protein	0	1	0	2	3	3	1	1	0	0	7	3	1	1	12	2	2107	1458	1158	1608	2229
SM_b21353 periplasmic C4-dicarboxylate transport protein	5	4	1	2	15	1609	6	1	3	1	3	1	1	1726	34	8	4511	3223	3758	3814	4037
SM_b21354 glucuronate isomerase	4	6	0	3	8	6	9	0	1	1	2	3	0	5	38	5	5774	3853	2868	4220	5939
SM_b21355 oxidoreductase	1	0	0	0	2	3	1	0	0	0	1	1	0	2	24	2	2284	1632	1288	1841	2593
SM_b21356 hypothetical protein	2	1	0	2	3	1	1	0	1	0	3	0	0	4	24	3	2151	1520	1443	1626	2253
SM_b21357 hypothetical protein	2	1	0	1	2	0	0	0	0	0	0	2	0	1	9	3	1463	963	1052	1101	1415
SM_b21358 hypothetical protein	1	0	0	1	2	0	1	0	1	0	0	1	0	1	5	1	977	797	653	873	1092
SM_b21359 LysR family transcriptional regulator	2	3	0	0	0	0	0	1	0	0	0	0	0	0	4	0	507	332	411	413	437
SM_b21361 hypothetical protein	0	1	0	1	2	3	1	0	2	0	2	3	0	2	14	4	1415	1215	1386	1230	1399
SM_b21362 hypothetical protein	6	1	0	2	5	5	7	0	1	2	2	2	0	8	43	2	5613	3623	5667	5409	5541
SM_b21363 hypothetical protein	3	3	0	4	4	2	1	3	1	0	2	2	0	4	43	1	3614	2258	2738	3234	3871
"SM_b21364 membrane-anchored oxidoreductase, L-sorbosone dehydrogenase"	6	3	0	1	7	5	6	1039	1	0	2	5	0	5	52	5	4659	2405	3181	3892	5479
SM_b21365 hypothetical protein	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	123	49	33	94	126
SM_b21366 hypothetical protein	2	3	0	1	0	0	1	2	0	0	1	3	0	0	11	1	1184	698	878	1070	1286
SM_b21367 cytochrome c class I protein	1	0	0	0	1	3	1	0	0	0	0	0	0	1	11	0	1582	920	980	1355	1948
SM_b21368 cytochrome c oxidase subunit II	4	5	0	2	6	3	2	0	4	0	1	2	0	1	24	4	3537	2056	3341	3246	3541
SM_b21369 hypothetical protein	0	1	0	1	1	1	1	0	1	0	0	2	1	1	19	1	1769	1123	1181	1546	2062
SM_b21370 cytochrome c oxidase subunit I	7	6	0	3	8	7	4	2	2	0	2	1	2	7	66	2	7022	4621	4702	5519	6758
SM_b21371 hypothetical protein	0	0	0	1	1	0	1	0	2	0	1	1	1	1	11	0	659	485	597	619	806
SM_b21372 LacI family transcriptional regulator	2	2	0	0	4093	1	3	2	3	0	3	0	2	7	16	3	2505	1567	1486	1767	2144
SM_b21373 sugar kinase	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	330	200	155	236	272
SM_b21374 sugar kinase	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	0	134	82	69	98	148
SM_b21375 sugar uptake ABC transporter permease	2	0	0	1	0	1	0	0	0	0	2	1	0	1	7	1	910	593	233	608	961
SM_b21376 sugar uptake ABC transporter ATP-binding protein	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	2	702	496	350	539	779
SM_b21377 sugar uptake ABC transporter substrate-binding protein precursor	5	1	0	0	1	2	2	0	1	0	0	1	0	0	13	2	1294	876	995	1029	1097
SM_b21378 hypothetical protein	3	1	0	1	0	2	1	1	1	1	0	0	1	0	5	4	1454	1216	913	1273	1536
SM_b21379 hypothetical protein	5	3	0	0	7972	6	2	5	2	0	4	3	0	1	28	3	3533	2588	1952	2686	3397
"SM_b21380 catechol 1,2-dioxygenase"	3	0	0	0	0	0	2	1	0	0	1	0	0	0	8	0	1330	806	547	878	1197
SM_b21381 hypothetical protein	3	1	0	0	1	1	2	0	1	1	0	1	1	3	27	4	3034	2084	1871	2186	2627
SM_b21382 hypothetical protein	72	77	5	29	90	45	64	65	126694	3	48	31	44	59	128	76670	3236	2339	2082	2504	2994
SM_b21383 SDR family dehydrogenase	1	1	0	1	4	2	1	1	0	0	0	4	1	0	15	3	1708	1266	925	1282	1832
SM_b21384 SDR family dehydrogenase	12	1	0	2	10	9	5	3	2	0	6	2	1	9	69	12	6165	4357	4863	4908	5461
SM_b21385 AraC family transcriptional regulator	9	8	0	3	11	15	16	6	20	0	8	7	4124	6	130	121	14236	10240	9163	10576	13497
SM_b21395 hypothetical protein	1	1	0	0	0	2	0	0	0	0	0	0	1	0	5	2	738	630	625	659	686
SM_b21396 hypothetical protein	5	6	0	3	4	5	0	2	1	3	1	4	0	6	38	10	5016	3705	5246	4135	4527
SM_b21397 hypothetical protein	54	32	0	18	68	55	53	15	26	4	47	27	9	50	441	73	46459	36198	42373	39974	43580
SM_b21398 hypothetical protein	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	100	41	113	190
SM_b21399 hypothetical protein	2	1	0	2	1	2	1	0	0	0	0	1	0	2	5	0	1837	1235	1337	1436	1751
SM_b21400 hypothetical protein	2	0	0	1	1	2	2	0	0	0	1	0	1	2	7	1	721	532	753	620	646
SM_b21401 hypothetical protein	1	0	0	2	0	2	0	0	1	0	1	1	0	2	16	4	1560	966	1036	1146	1458
SM_b21402 hypothetical protein	10	9	1	6	16	10	13	7546	5	2	9	17	1	8	408	11	11595	8404	8534	9246	10866
SM_b21403 hypothetical protein	11	3	0	1	6	9	6	0	2	0	4	5	3	3	69	7	6864	4901	5938	5490	6080
SM_b21404 hypothetical protein	4	3	0	1	6	7	1	0	3	0	1	1	0	3	39	0	3358	2489	3083	2733	2987
SM_b21405 isochorismatase	0	1	0	2	4	2	0	0	0	0	0	1	0	0	17	1	2290	1600	1830	1916	1913
SM_b21406 hypothetical protein	1	2	0	0	2	0	0	0	2	0	0	0	0	1	8	1	817	583	328	566	714
SM_b21407 hypothetical protein	13	4	0	0	0	7	5	1	1	1	6	3	0	3	42	1	4752	3120	3256	3738	4659
SM_b21408 LysR family transcriptional regulator	1	1	0	1	1	0	1	1	0	0	0	1	0	1	6	0	577	374	433	474	604
"SM_b21410 methyltransferase, S-adenosyl-L-methionine (SAM)-MTase"	6	5	0	1	7	3	2	2	0	0	2	2	1	6	33	4	3738	2423	3731	3283	3255
SM_b21411 hypothetical protein	1	1	83	2	1	1	0	0	0	0	0	465	0	1	4	1	476	301	208	379	565
SM_b21412 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	6	20	35
SM_b21414 amino acid decarboxylase	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	241	161	312	180	222
"SM_b21415 oxidoreductase, oxygen dependent, FAD-dependent protein"	1	0	0	1	0	1	0	0	0	0	1	2	0	3	9	0	1172	844	811	802	1005
SM_b21416 glucose-1-phosphate cytidylyltransferase	1	2	1	0	0	0	1	0	0	0	1	0	0	0	20	3	1559	946	1016	1129	1526
"SM_b21417 CDP-glucose 4,6-dehydratase"	1	2	0	1	0	0	2	0	0	0	0	0	0	2	5	0	607	371	410	430	476
SM_b21418 NDP-hexose 3-C-methyltransferase	3	5	0	0	2	4	0	1	5	0	3	1	0	1	32	2	3130	2156	1819	2311	3136
SM_b21419 AraC family transcriptional regulator	4	1	0	1	6	5	3	1	1	0	1	2	0	9	17	1	2592	1851	1933	2017	2514
SM_b21420 L-arabinose isomerase	7	2	0	1	5	2	6	0	2	1	6	5	2	8	74	17	7963	5366	4155	5812	7404
SM_b21421 sugar uptake ABC transporter substrate-binding protein precursor	0	0	0	0	0	1	2	0	1	1	1	1	0	0	4	1	490	383	350	423	395
SM_b21422 sugar uptake ABC transporter ATP-binding protein	0	3	0	0	2	0	3	0	0	0	3	0	0	3	11	6	1894	1358	1164	1489	1840
SM_b21423 sugar uptake ABC transporter permease	2	0	0	0	2	0	1	1	0	1	2	1	0	0	16	2	1274	785	768	889	1104
SM_b21424 esterase or acylase	9	11	0	5	19	16	9	7	6	4	3	2	2	12	89	12	10805	7837	9224	9069	10002
SM_b21425 hypothetical protein	11	6	1	2	12	10	8	2	2	0	4	5	3	7	56	13	8780	6273	7153	7252	8107
SM_b21426 sugar nucleotide oxidoreductaseepimerase	6	1	0	0	7	5	2	0	1	0	3	1	0	4	48	2	5635	3579	3155	3973	5224
SM_b21427 acetyltransferase	2	0	0	0	2	3	0	0	0	0	2	0	0	0	8	2	1196	817	724	917	1289
"SM_b21428 dTDP-4-dehydrorhamnose 3,5-epimerase"	2	1	0	0	2	1	0	0	0	0	1	2	114	0	13	1	903	559	614	771	877
SM_b21429 iron ABC transporter ATP-binding protein	1	3	0	1	2	2	4	1	4	3	5	2	0	0	16	3	3562	2391	2247	2569	3349
SM_b21430 iron ABC transporter permease	5	4	0	2	3	7	2	0	0	2	2	2	1	4	37	2	4533	3105	3911	3960	4593
SM_b21431 hypothetical protein	2	6	1	0	4	3	3	1	2	0	0	12	0	35	38	7	4705	2907	3554	3595	4484
SM_b21432 iron uptake ABC transporter substrate-binding protein precursor	2	2	0	0	1	0	2	0	0	0	0	0	0	0	11	0	831	543	696	804	872
"SM_b21433 methyl-transferase, S-adenosyl-L-methionine (SAM)-MTase"	1	0	1	0	1	1	1	1	0	0	2	1	0	1	17	3	1777	1119	1321	1539	1913
SM_b21434 LysR family transcriptional regulator	2	3	0	1	4	4	8	2	1	0	4	5	0	4	44	2	3706	2116	2848	3020	3799
SM_b21435 allantoate amidohydrolase	3	1	1	1	0	0	0	0	0	0	0	1	0	0	16	1	1214	599	1032	1104	1541
"SM_b21436 C4-dicarboxylate transport system, permease large protein transmembrane"	1	0	0	1	1	1	0	0	0	0	1	0	1	1	8	0	601	386	520	582	795
"SM_b21437 C4-dicarboxylate transport system, permease small protein transmembrane"	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	710	354	510	568	723
"SM_b21438 C4-dicarboxylate transport system, C4-dicarboxylate-binding protein precursor signal peptide"	2	1	0	0	3	2	0	0	1	0	2	0	0	1	9	0	1132	695	1200	1066	1337
